block_id,MSE,max_error
1061,0.000740214,0.217651
1062,0.000756077,0.219971
1063,0.000726176,0.215576
1064,0.000725339,0.215454
1065,0.000720411,0.214722
1066,0.000739373,0.217529
1067,0.000752709,0.219482
1068,0.00076279,0.220947
1069,0.000751873,0.21936
1070,0.00069446,0.210815
1071,0.00060283,0.196411
1072,0.000455788,0.170776
1073,0.000354576,0.150635
1074,0.000313314,0.141602
1075,0.000333068,0.145996
1076,0.000406319,0.161255
1077,0.000514871,0.181519
1078,0.0006021,0.196289
1079,0.000523553,0.182861
1080,0.000221299,0.118652
1081,0.000108977,0.0834961
1082,0.000111872,0.0845947
1083,9.77108e-05,0.0790405
1084,7.26695e-05,0.0681763
1085,9.32502e-05,0.0772095
1086,0.000104448,0.0817261
1087,0.000115805,0.0860596
1088,0.000281761,0.134033
1089,0.000352811,0.150146
1090,0.000431406,0.166138
1091,0.000366739,0.153198
1092,0.000349982,0.149658
1093,0.0003803,0.156006
1094,0.000293319,0.136963
1095,0.000133621,0.0924683
1096,0.000127341,0.090271
1097,0.000133473,0.0924072
1098,0.000158376,0.100647
1099,0.00021958,0.11853
1100,0.000375,0.154907
1101,0.000453759,0.17041
1102,0.000483505,0.175903
1103,0.000544341,0.186646
1104,0.000523189,0.182983
1105,0.00051554,0.181641
1106,0.000534415,0.184937
1107,0.00043131,0.166138
1108,0.000340917,0.147705
1109,0.000347172,0.149048
1110,0.000291585,0.136597
1111,0.00023145,0.121704
1112,0.000227519,0.120667
1113,0.000216609,0.117737
1114,0.000200965,0.113403
1115,0.000187365,0.109497
1116,0.000204698,0.114441
1117,0.000256261,0.128052
1118,0.000254318,0.127563
1119,0.00027061,0.131592
1120,0.000278183,0.133423
1121,0.000335888,0.146606
1122,0.000444121,0.168579
1123,0.000519752,0.182373
1124,0.000548643,0.187378
1125,0.000655663,0.204834
1126,0.000759473,0.220459
1127,0.000668163,0.206787
1128,0.000692853,0.210571
1129,0.000719593,0.2146
1130,0.000737714,0.217285
1131,0.00074686,0.218628
1132,0.000741867,0.217896
1133,0.000657176,0.205078
1134,0.000563029,0.189819
1135,0.000460303,0.171631
1136,0.000364402,0.15271
1137,0.000327515,0.144775
1138,0.000365018,0.152832
1139,0.00037144,0.154175
1140,0.000424393,0.164795
1141,0.000352649,0.150024
1142,0.000172152,0.104675
1143,0.000101904,0.0807495
1144,0.00010642,0.0825195
1145,7.03774e-05,0.0670776
1146,8.09973e-05,0.0719604
1147,0.000101691,0.0806274
1148,0.000123631,0.0889282
1149,0.000157563,0.100403
1150,0.000139396,0.0944214
1151,0.000110786,0.0841675
1152,0.000147793,0.097229
1153,0.000118584,0.0870972
1154,0.000124419,0.0891724
1155,0.000190443,0.110168
1156,0.000277539,0.133057
1157,0.000387311,0.157349
1158,0.000485678,0.17627
1159,0.000321617,0.143433
1160,0.000258331,0.12854
1161,0.000254296,0.127563
1162,0.000260156,0.129028
1163,0.000289501,0.136108
1164,0.000364426,0.15271
1165,0.000376757,0.155273
1166,0.000367335,0.15332
1167,0.000403888,0.160767
1168,0.000472818,0.17395
1169,0.000515539,0.181641
1170,0.000523186,0.182983
1171,0.000491591,0.177368
1172,0.000455114,0.170654
1173,0.000449222,0.169556
1174,0.000440344,0.167847
1175,0.000347852,0.14917
1176,0.000273676,0.132324
1177,0.000215275,0.117371
1178,0.000192191,0.110901
1179,0.000177665,0.106628
1180,0.000169823,0.104248
1181,0.000201614,0.113586
1182,0.000194743,0.111633
1183,0.000215263,0.117371
1184,0.000241303,0.124268
1185,0.000267584,0.130859
1186,0.00029996,0.13855
1187,0.000378537,0.15564
1188,0.000394722,0.158936
1189,0.000430053,0.165894
1190,0.00055301,0.18811
1191,0.000614123,0.198242
1192,0.000709006,0.213013
1193,0.000696049,0.21106
1194,0.000718777,0.214478
1195,0.000707369,0.212769
1196,0.000680835,0.20874
1197,0.00064007,0.202393
1198,0.000570287,0.19104
1199,0.000472155,0.173828
1200,0.000417477,0.163452
1201,0.000438992,0.167603
1202,0.000459254,0.171387
1203,0.000297652,0.137695
1204,0.000135564,0.0929565
1205,0.000105644,0.0822144
1206,0.000131523,0.0917358
1207,0.000111437,0.0844116
1208,8.26282e-05,0.0726929
1209,0.000114637,0.0856323
1210,0.000135032,0.0929565
1211,0.000120892,0.0879517
1212,0.000112992,0.085022
1213,0.000105948,0.0823364
1214,7.89362e-05,0.0710449
1215,5.86701e-05,0.0612488
1216,0.000248654,0.126099
1217,0.000289757,0.136108
1218,0.000214537,0.117126
1219,0.000173259,0.105286
1220,0.000167285,0.103455
1221,0.000157365,0.100342
1222,0.000193612,0.111267
1223,0.000282657,0.134399
1224,0.000302746,0.13916
1225,0.000343507,0.148193
1226,0.000290409,0.13623
1227,0.000283978,0.134766
1228,0.000287404,0.13562
1229,0.000299438,0.138428
1230,0.000297854,0.138062
1231,0.000308486,0.140503
1232,0.000368507,0.153564
1233,0.0004288,0.165649
1234,0.000493616,0.177734
1235,0.000570276,0.19104
1236,0.000638518,0.202148
1237,0.000650179,0.203979
1238,0.000661099,0.205688
1239,0.000584991,0.193481
1240,0.000457814,0.171143
1241,0.000302113,0.139038
1242,0.000245211,0.125244
1243,0.000202635,0.113831
1244,0.000173363,0.105286
1245,0.000169683,0.104187
1246,0.000189778,0.110168
1247,0.000298702,0.138184
1248,0.000304191,0.139404
1249,0.000368088,0.153442
1250,0.000411969,0.162354
1251,0.000365721,0.152954
1252,0.000367921,0.153442
1253,0.000355713,0.150879
1254,0.000396539,0.159302
1255,0.000464893,0.172485
1256,0.000584961,0.193481
1257,0.000657156,0.205078
1258,0.000677653,0.208252
1259,0.000700084,0.21167
1260,0.000701696,0.211914
1261,0.000647806,0.203613
1262,0.000569552,0.190918
1263,0.000545078,0.186768
1264,0.000523496,0.182983
1265,0.000231114,0.121277
1266,0.000102403,0.0809326
1267,0.000115908,0.0861206
1268,0.000123247,0.0888062
1269,0.000120739,0.0878906
1270,9.6164e-05,0.0784302
1271,0.000101317,0.0805054
1272,0.000122923,0.0886841
1273,0.000115783,0.0860596
1274,9.84055e-05,0.0793457
1275,9.76487e-05,0.0790405
1276,9.8267e-05,0.0792847
1277,0.000100095,0.0800171
1278,8.7399e-05,0.0747681
1279,8.37168e-05,0.0731812
1280,8.66663e-05,0.0744019
1281,0.000140836,0.0947266
1282,0.000254053,0.127441
1283,0.000308487,0.140503
1284,0.000256255,0.128052
1285,0.00022068,0.118835
1286,0.000189262,0.110046
1287,0.000174045,0.10553
1288,0.000159284,0.100891
1289,0.000209473,0.115662
1290,0.000218771,0.118225
1291,0.000165503,0.102844
1292,0.000116944,0.0864868
1293,0.000126834,0.0900269
1294,0.000156095,0.0998535
1295,0.00020975,0.115784
1296,0.000292618,0.136841
1297,0.000344294,0.148438
1298,0.000422489,0.164429
1299,0.000467202,0.172852
1300,0.000466915,0.172607
1301,0.000391499,0.157837
1302,0.000217404,0.117493
1303,0.000135163,0.0925903
1304,7.80762e-05,0.0706177
1305,8.91366e-05,0.0755005
1306,6.71696e-05,0.0655518
1307,5.55902e-05,0.0596313
1308,4.9248e-05,0.0561218
1309,5.82353e-05,0.0610046
1310,7.3997e-05,0.0687866
1311,8.17909e-05,0.0723267
1312,8.30224e-05,0.0727539
1313,0.000110302,0.0838013
1314,0.000169734,0.104065
1315,0.000205381,0.114502
1316,0.000180479,0.107422
1317,0.000113069,0.085022
1318,0.00012069,0.0877075
1319,0.000205884,0.11438
1320,0.000443585,0.168335
1321,0.000692879,0.210571
1322,0.000746879,0.218628
1323,0.000755222,0.219849
1324,0.000713059,0.213623
1325,0.000670529,0.207153
1326,0.000563625,0.189819
1327,0.000294197,0.136841
1328,0.000114251,0.0854492
1329,0.000113465,0.0852051
1330,0.000133621,0.0924683
1331,0.000135077,0.0929565
1332,0.000131175,0.0916138
1333,0.000127017,0.0901489
1334,0.00013293,0.0922241
1335,0.000120224,0.0877075
1336,0.000115908,0.0861206
1337,0.000107527,0.0829468
1338,0.000111515,0.0844727
1339,0.000100995,0.0803833
1340,8.91204e-05,0.0755005
1341,9.82711e-05,0.0792847
1342,0.000103263,0.0812378
1343,0.0001275,0.090271
1344,0.000147419,0.0971069
1345,0.000134364,0.0927124
1346,0.000119297,0.0873413
1347,0.000137622,0.093811
1348,0.000184292,0.108521
1349,0.000275134,0.13269
1350,0.000250436,0.126587
1351,0.000192312,0.110901
1352,0.000154433,0.0993652
1353,0.000130824,0.0914917
1354,0.00015507,0.0996094
1355,0.000149978,0.0979614
1356,0.0001504,0.0980835
1357,0.000124319,0.0891724
1358,0.000100097,0.0800171
1359,8.60017e-05,0.0741577
1360,7.55642e-05,0.069519
1361,0.000122065,0.0881958
1362,0.000172325,0.104797
1363,0.000114981,0.0857544
1364,0.000142254,0.0953979
1365,0.000147362,0.0971069
1366,0.000134344,0.0927124
1367,0.00011558,0.0859985
1368,8.76536e-05,0.0748901
1369,7.04482e-05,0.0671387
1370,7.29391e-05,0.0682983
1371,7.98799e-05,0.0714722
1372,9.7009e-05,0.0787354
1373,9.97936e-05,0.079895
1374,7.93822e-05,0.071228
1375,6.65139e-05,0.0651245
1376,0.000152925,0.0988159
1377,0.000268769,0.130981
1378,0.000238438,0.123352
1379,0.000145105,0.0963135
1380,0.000170033,0.104187
1381,0.000254622,0.127563
1382,0.000272362,0.131958
1383,0.000280679,0.133911
1384,0.000341947,0.147827
1385,0.000389915,0.157837
1386,0.000511919,0.180908
1387,0.000504374,0.179321
1388,0.00030455,0.139038
1389,0.000184784,0.108459
1390,0.000111363,0.0844116
1391,0.000102546,0.0809937
1392,0.000115279,0.0858765
1393,0.000132466,0.092041
1394,0.000153391,0.0990601
1395,0.000167262,0.103455
1396,0.000162558,0.10199
1397,0.00014589,0.0966187
1398,0.000128732,0.0907593
1399,0.000103926,0.081543
1400,0.000103781,0.0814819
1401,9.99172e-05,0.0799561
1402,0.000107905,0.0830688
1403,0.000109519,0.0836792
1404,0.00013454,0.0927734
1405,0.000120936,0.0879517
1406,0.000110734,0.0841675
1407,0.000140859,0.0949097
1408,0.000224346,0.119812
1409,0.000190578,0.110413
1410,0.000143222,0.0957031
1411,0.000105041,0.0819702
1412,0.000108228,0.0831909
1413,0.000183592,0.108337
1414,0.000268626,0.131104
1415,0.000358665,0.151489
1416,0.000513169,0.181152
1417,0.000485833,0.176147
1418,0.000365878,0.152954
1419,0.000240717,0.124084
1420,0.000191379,0.110657
1421,0.00020912,0.115662
1422,0.000179435,0.107117
1423,0.000133688,0.0924683
1424,0.000243911,0.124451
1425,0.000124934,0.0892944
1426,0.000113958,0.0853882
1427,0.000111363,0.0844116
1428,0.000124626,0.0892944
1429,0.000179919,0.107239
1430,0.000210695,0.116028
1431,0.000212331,0.116394
1432,0.000277042,0.132935
1433,0.000298092,0.137939
1434,0.000226492,0.1203
1435,0.000133922,0.0924683
1436,9.38742e-05,0.0773315
1437,5.6102e-05,0.059906
1438,5.49841e-05,0.0592957
1439,6.67915e-05,0.0653687
1440,8.30618e-05,0.072876
1441,0.000120324,0.0877075
1442,0.000126291,0.0898438
1443,0.000221538,0.119019
1444,0.000200595,0.11322
1445,0.000138331,0.0940552
1446,0.000151929,0.0985718
1447,0.000188899,0.109924
1448,0.000245792,0.125366
1449,0.000173658,0.105286
1450,7.94934e-05,0.071228
1451,0.000116868,0.0863647
1452,0.000155087,0.0996094
1453,0.00011592,0.0861206
1454,0.000108015,0.0831299
1455,0.000144855,0.0962524
1456,0.00019309,0.111145
1457,0.000195171,0.111755
1458,0.000187982,0.10968
1459,0.000159841,0.101135
1460,0.000145156,0.0963745
1461,0.000129427,0.0910034
1462,0.000108168,0.0831909
1463,9.67851e-05,0.0786743
1464,9.85543e-05,0.0794067
1465,9.46853e-05,0.0778198
1466,8.77419e-05,0.0748901
1467,9.6201e-05,0.0784302
1468,0.000119247,0.0873413
1469,0.000123315,0.0888062
1470,0.000139571,0.0944824
1471,0.000158798,0.100769
1472,0.000209149,0.115662
1473,0.000185951,0.10907
1474,0.000181045,0.107605
1475,0.00016455,0.1026
1476,0.000122287,0.0884399
1477,9.42282e-05,0.0776367
1478,0.000112422,0.0847778
1479,0.000208301,0.115417
1480,0.000398928,0.159668
1481,0.000557622,0.188843
1482,0.00049046,0.177124
1483,0.00042396,0.164673
1484,0.000276726,0.133057
1485,0.000347396,0.149048
1486,0.000424737,0.164551
1487,0.000267738,0.130737
1488,0.00019222,0.110596
1489,0.000111032,0.0842896
1490,0.000121083,0.0880127
1491,0.000177139,0.106384
1492,0.000352078,0.150024
1493,0.000454739,0.170532
1494,0.00035369,0.150269
1495,0.000264625,0.129883
1496,0.000165708,0.102844
1497,9.08308e-05,0.0762329
1498,6.85568e-05,0.0662231
1499,6.05299e-05,0.0622253
1500,5.94706e-05,0.061676
1501,6.09469e-05,0.062439
1502,6.93199e-05,0.0665894
1503,8.30315e-05,0.072876
1504,0.000111817,0.0845337
1505,0.000192908,0.111023
1506,0.000222292,0.119202
1507,0.0002197,0.11853
1508,0.000202462,0.11377
1509,0.000147764,0.097229
1510,0.000180001,0.1073
1511,0.000180382,0.107361
1512,0.000123995,0.0889282
1513,0.000140339,0.0946655
1514,0.000188,0.10968
1515,0.000146316,0.0967407
1516,0.000120566,0.0878296
1517,0.000114819,0.0856323
1518,0.00018688,0.109314
1519,0.000219329,0.118469
1520,0.00020751,0.115234
1521,0.000203359,0.114075
1522,0.000174637,0.105713
1523,0.000147011,0.0969849
1524,0.000141156,0.0950317
1525,0.000119932,0.0875854
1526,9.88541e-05,0.0795288
1527,0.000106771,0.0826416
1528,0.000108669,0.083374
1529,6.20288e-05,0.0629272
1530,9.17544e-05,0.0765991
1531,7.89724e-05,0.0710449
1532,0.000105338,0.0820923
1533,0.000143534,0.0958252
1534,0.000135829,0.0932007
1535,0.000140109,0.0946655
1536,0.000110093,0.0839233
1537,0.00012153,0.0880737
1538,0.000181965,0.107849
1539,0.000219869,0.118591
1540,0.000184717,0.108704
1541,0.000182233,0.107971
1542,0.000113984,0.0853882
1543,9.59991e-05,0.0783691
1544,0.000176541,0.106262
1545,0.000235053,0.12262
1546,0.00024808,0.125977
1547,0.000236896,0.123108
1548,0.000230351,0.121399
1549,0.000270267,0.13147
1550,0.000213547,0.116882
1551,0.00021906,0.118286
1552,0.000348118,0.149048
1553,0.000265388,0.130249
1554,0.000143575,0.0957642
1555,0.000183471,0.108215
1556,0.000156946,0.0999756
1557,0.000116939,0.0864868
1558,0.000148864,0.0975952
1559,0.000139692,0.0945435
1560,0.000121226,0.0880737
1561,0.000110388,0.0840454
1562,9.40557e-05,0.0775757
1563,0.000102844,0.0811157
1564,9.82822e-05,0.0792847
1565,8.85233e-05,0.0752563
1566,9.30324e-05,0.0771484
1567,0.000149083,0.0976562
1568,0.000145548,0.0964966
1569,0.000168098,0.103699
1570,0.000165723,0.102966
1571,0.000187339,0.109436
1572,0.000303303,0.139282
1573,0.00019258,0.110901
1574,0.000113557,0.085144
1575,0.000130174,0.0912476
1576,0.000165344,0.102844
1577,0.000175069,0.105835
1578,0.000126927,0.0900879
1579,0.000124556,0.0892334
1580,0.000235522,0.122742
1581,0.000248484,0.126099
1582,0.000225705,0.120178
1583,0.000206413,0.114929
1584,0.000188621,0.109863
1585,0.000152311,0.0986938
1586,0.000132256,0.09198
1587,0.000144446,0.0961304
1588,0.000147389,0.0971069
1589,0.000146266,0.0967407
1590,0.000121246,0.0880737
1591,9.40946e-05,0.0775757
1592,9.67544e-05,0.0786743
1593,9.76531e-05,0.0790405
1594,0.000114772,0.0856934
1595,0.000114081,0.0853882
1596,0.000147007,0.0969849
1597,0.000135057,0.0929565
1598,0.000125986,0.0897827
1599,0.000161849,0.101746
1600,0.00016343,0.102234
1601,0.000136199,0.0933228
1602,0.00012863,0.0906982
1603,0.000119249,0.0873413
1604,0.000118648,0.0870972
1605,0.000160533,0.101318
1606,0.000162476,0.101929
1607,0.00017092,0.104553
1608,0.000140811,0.0949097
1609,0.000145966,0.0966187
1610,0.000182762,0.108093
1611,0.000241647,0.124329
1612,0.00023944,0.123779
1613,0.000278236,0.133423
1614,0.000222056,0.11908
1615,0.000255301,0.127686
1616,0.000196553,0.111816
1617,9.83408e-05,0.0792847
1618,9.52371e-05,0.078064
1619,9.5237e-05,0.078064
1620,0.000105006,0.0819702
1621,0.000108156,0.0831909
1622,0.000113303,0.085144
1623,0.000136464,0.0934448
1624,0.000161584,0.101685
1625,0.0001316,0.0917358
1626,0.000104241,0.081665
1627,0.000143564,0.0958252
1628,0.000154561,0.0994263
1629,0.000175172,0.105835
1630,0.000174472,0.105652
1631,0.000188895,0.109924
1632,0.000216669,0.117737
1633,0.000285447,0.135132
1634,0.000288498,0.135864
1635,0.000250983,0.126709
1636,0.000157945,0.100525
1637,0.000146531,0.0968018
1638,0.000182635,0.108093
1639,0.000161799,0.101746
1640,0.000144076,0.0960083
1641,0.000162595,0.10199
1642,0.000166448,0.103088
1643,0.00025383,0.127441
1644,0.000228228,0.12085
1645,0.0002104,0.116028
1646,0.000187375,0.109497
1647,0.000174839,0.105774
1648,0.000175648,0.106018
1649,0.000165682,0.102966
1650,0.000166092,0.103088
1651,0.000171234,0.104675
1652,0.000131048,0.0915527
1653,9.52899e-05,0.078064
1654,0.00010087,0.0803223
1655,0.000124306,0.0891724
1656,0.00013083,0.0914917
1657,0.000140061,0.0946655
1658,0.000142432,0.095459
1659,0.000126205,0.0898438
1660,0.000137928,0.0939331
1661,0.000148879,0.0975952
1662,0.000130898,0.0914917
1663,0.000158463,0.100647
1664,0.000239782,0.12384
1665,0.000188512,0.109802
1666,0.000209085,0.115662
1667,0.000190981,0.110535
1668,0.000168925,0.103943
1669,0.000173542,0.105347
1670,0.000150257,0.0980225
1671,0.000103033,0.0811768
1672,0.000111626,0.0844116
1673,0.000112543,0.0847778
1674,0.000125475,0.0895996
1675,0.000179485,0.106995
1676,0.000240832,0.124084
1677,0.000191437,0.110657
1678,0.000102916,0.0811157
1679,7.50142e-05,0.0692749
1680,8.59947e-05,0.0741577
1681,0.00010951,0.0836792
1682,0.000110401,0.0840454
1683,0.000104538,0.0817871
1684,0.000103754,0.0814819
1685,0.000109749,0.0838013
1686,0.000113293,0.085144
1687,0.000126835,0.0900879
1688,0.00012763,0.090332
1689,0.000213102,0.11676
1690,0.000226919,0.120483
1691,0.00025833,0.12854
1692,0.000216762,0.117737
1693,0.000305338,0.139771
1694,0.000331461,0.14563
1695,0.000324951,0.144165
1696,0.000291136,0.136475
1697,0.000255389,0.127808
1698,0.000214706,0.117188
1699,0.000187621,0.109558
1700,0.000190516,0.110413
1701,0.000194321,0.111511
1702,0.000179131,0.107056
1703,0.000164827,0.102661
1704,0.000213287,0.11676
1705,0.000321597,0.143433
1706,0.000278205,0.133423
1707,0.000241578,0.124329
1708,0.000186738,0.109314
1709,0.000201201,0.113464
1710,0.000185919,0.10907
1711,0.000189269,0.110046
1712,0.000183633,0.108398
1713,0.000171624,0.104797
1714,0.000150352,0.0980835
1715,0.000136332,0.0933838
1716,0.000134172,0.0926514
1717,0.000142417,0.095459
1718,0.000138624,0.0941772
1719,0.000127378,0.090271
1720,0.000129782,0.0911255
1721,0.000125357,0.0895386
1722,0.000125502,0.0895996
1723,0.000134555,0.0927734
1724,9.42788e-05,0.0776367
1725,0.000143729,0.0958862
1726,0.000160874,0.10144
1727,0.000184319,0.108582
1728,0.000197343,0.112366
1729,0.000181044,0.107605
1730,0.000181866,0.107849
1731,0.000198197,0.11261
1732,0.000197554,0.112427
1733,0.000195958,0.111938
1734,0.000159,0.10083
1735,0.000166566,0.10321
1736,0.000155279,0.0996704
1737,0.000132699,0.0921021
1738,0.000119261,0.0873413
1739,0.000129088,0.0908813
1740,0.000125302,0.0895386
1741,9.61499e-05,0.0784302
1742,0.000119107,0.0872803
1743,0.000147622,0.097168
1744,0.000169865,0.104248
1745,0.000168449,0.103821
1746,0.000162954,0.102112
1747,0.000180583,0.107483
1748,0.000135787,0.0932007
1749,0.000106148,0.0823975
1750,7.98538e-05,0.0714722
1751,6.63241e-05,0.0651245
1752,0.000106956,0.0827026
1753,0.000138644,0.0941772
1754,0.000202582,0.113831
1755,0.000278793,0.133545
1756,0.000383427,0.156616
1757,0.000357883,0.151245
1758,0.0004448,0.168701
1759,0.000287572,0.13562
1760,0.000291607,0.136597
1761,0.000254305,0.127563
1762,0.000248013,0.125977
1763,0.000231725,0.121765
1764,0.000214419,0.117126
1765,0.000242074,0.124451
1766,0.000260254,0.129028
1767,0.000295789,0.137573
1768,0.000261198,0.129272
1769,0.000234321,0.122437
1770,0.000221626,0.11908
1771,0.000198179,0.11261
1772,0.000181768,0.107849
1773,0.000173244,0.105286
1774,0.000184251,0.108582
1775,0.000187644,0.109558
1776,0.000172454,0.105042
1777,0.000181823,0.107849
1778,0.000173855,0.105469
1779,0.000161449,0.101624
1780,0.000156015,0.0999146
1781,0.000159861,0.101135
1782,0.00014665,0.0968628
1783,0.000142429,0.095459
1784,0.000171431,0.104736
1785,0.000169517,0.104126
1786,0.000139722,0.0945435
1787,0.000125863,0.0896606
1788,0.000168601,0.103821
1789,0.00021746,0.11792
1790,0.000237939,0.123352
1791,0.000263205,0.129761
1792,0.000335369,0.146484
1793,0.00029903,0.138306
1794,0.000284973,0.13501
1795,0.000267703,0.130859
1796,0.000221742,0.11908
1797,0.000196138,0.112
1798,0.000183507,0.108337
1799,0.000193075,0.111145
1800,0.00021131,0.116272
1801,0.00020317,0.114014
1802,0.000205569,0.114685
1803,0.000172289,0.10498
1804,0.000143406,0.0957642
1805,0.000139346,0.0944214
1806,0.00012945,0.0910034
1807,0.000175853,0.106079
1808,0.000163923,0.102417
1809,0.000166859,0.103333
1810,0.000164111,0.102478
1811,0.000181352,0.107727
1812,0.00021507,0.11731
1813,0.000185553,0.108948
1814,0.000134549,0.0927734
1815,0.000119914,0.0875854
1816,0.0001365,0.0934448
1817,0.000193934,0.111389
1818,0.000232315,0.121887
1819,0.000309773,0.140747
1820,0.000182424,0.107849
1821,0.000124402,0.0891724
1822,0.000169289,0.103943
1823,0.000200612,0.11322
1824,0.000228584,0.120911
1825,0.000290536,0.136353
1826,0.000242527,0.124573
1827,0.000235477,0.122742
1828,0.000221675,0.11908
1829,0.000248036,0.125977
1830,0.000258266,0.12854
1831,0.000229852,0.121277
1832,0.000236867,0.123108
1833,0.000246588,0.12561
1834,0.000219884,0.118591
1835,0.000198636,0.112732
1836,0.000174249,0.105591
1837,0.000196667,0.112183
1838,0.000207511,0.115234
1839,0.000213133,0.11676
1840,0.000218025,0.118103
1841,0.0002281,0.120789
1842,0.000188506,0.109802
1843,0.000187001,0.109375
1844,0.000167688,0.103577
1845,0.00012982,0.0911255
1846,0.000128761,0.0907593
1847,0.000135504,0.0930786
1848,0.000143001,0.0955811
1849,0.000161653,0.101685
1850,0.000170468,0.104431
1851,0.000201264,0.113464
1852,0.000261187,0.129272
1853,0.000226246,0.1203
1854,0.0001802,0.107361
1855,0.000170768,0.104431
1856,0.000293897,0.137085
1857,0.000184374,0.108582
1858,0.000263301,0.129761
1859,0.00024135,0.124207
1860,0.000276431,0.132935
1861,0.000209524,0.115723
1862,0.000200492,0.113159
1863,0.000212864,0.116638
1864,0.00019794,0.112488
1865,0.000245893,0.125366
1866,0.00022859,0.120911
1867,0.00024383,0.124878
1868,0.000238813,0.123596
1869,0.000188872,0.109924
1870,0.000203391,0.114075
1871,0.000199042,0.112854
1872,0.00023134,0.121643
1873,0.000221175,0.118958
1874,0.0002322,0.121887
1875,0.000217755,0.118042
1876,0.000245671,0.125366
1877,0.000229089,0.121033
1878,0.000186771,0.109314
1879,0.000179809,0.107239
1880,0.000233193,0.122131
1881,0.000297261,0.137817
1882,0.000471136,0.173584
1883,0.000269912,0.131226
1884,0.000137357,0.093689
1885,0.000102082,0.0807495
1886,7.44837e-05,0.0689087
1887,0.000105019,0.0819092
1888,0.000129921,0.0911255
1889,0.000185755,0.108948
1890,0.000275197,0.13269
1891,0.00027323,0.132202
1892,0.000266665,0.130615
1893,0.000229863,0.121277
1894,0.000208185,0.115417
1895,0.000188438,0.109802
1896,0.000216174,0.117615
1897,0.000200137,0.113159
1898,0.000208612,0.11554
1899,0.000210821,0.11615
1900,0.000175665,0.106018
1901,0.000144492,0.0961304
1902,0.000150815,0.0982056
1903,0.000172969,0.105164
1904,0.00019104,0.110535
1905,0.000193524,0.111267
1906,0.000202927,0.113953
1907,0.000193907,0.111389
1908,0.000193498,0.111267
1909,0.000192643,0.111023
1910,0.000178915,0.106995
1911,0.000163353,0.102234
1912,0.000174042,0.10553
1913,0.000178294,0.106812
1914,0.000185497,0.108948
1915,0.000148877,0.0975952
1916,0.000156819,0.100159
1917,0.000145308,0.0963745
1918,0.000170582,0.104431
1919,0.0001829,0.108154
1920,0.000355601,0.150757
1921,0.000235472,0.122681
1922,0.000175549,0.105896
1923,0.000188384,0.109741
1924,0.00028436,0.134888
1925,0.000247739,0.125854
1926,0.000214101,0.117004
1927,0.000197258,0.112305
1928,0.000190354,0.110352
1929,0.00012872,0.0906982
1930,0.000184305,0.108582
1931,0.00018306,0.108215
1932,0.000210398,0.116028
1933,0.00021226,0.116516
1934,0.000202097,0.113708
1935,0.000257251,0.128296
1936,0.000379194,0.155762
1937,0.000414483,0.162842
1938,0.000346707,0.148926
1939,0.00032536,0.144287
1940,0.000320425,0.143188
1941,0.000280312,0.133911
1942,0.000259284,0.128784
1943,0.000342737,0.148071
1944,0.000409486,0.161865
1945,0.000404716,0.160889
1946,0.000300414,0.13855
1947,9.97802e-05,0.079834
1948,0.000100506,0.0801392
1949,8.2441e-05,0.0725708
1950,7.81815e-05,0.0706177
1951,8.43885e-05,0.0734253
1952,9.29603e-05,0.0770874
1953,0.000159265,0.100891
1954,0.000279449,0.133667
1955,0.00025432,0.127563
1956,0.00022987,0.121277
1957,0.000209959,0.115906
1958,0.000205118,0.114563
1959,0.000216636,0.117737
1960,0.000208661,0.11554
1961,0.000202937,0.113953
1962,0.000171249,0.104675
1963,0.000183001,0.108215
1964,0.000188616,0.109863
1965,0.000197742,0.112488
1966,0.000178535,0.106873
1967,0.000196918,0.112244
1968,0.000172955,0.105164
1969,0.000197779,0.112488
1970,0.000178517,0.106873
1971,0.000191619,0.110718
1972,0.000181779,0.107849
1973,0.000179339,0.107117
1974,0.000185758,0.109009
1975,0.000182661,0.108093
1976,0.000168496,0.103821
1977,0.00015951,0.101013
1978,0.000147419,0.0971069
1979,0.000136846,0.0935669
1980,0.000154952,0.0995483
1981,0.000174329,0.10553
1982,0.000152614,0.0986938
1983,0.000216431,0.117493
1984,0.000418852,0.163696
1985,0.000425674,0.165039
1986,0.000362789,0.152344
1987,0.000275425,0.13269
1988,0.000187792,0.109558
1989,0.000226238,0.1203
1990,0.000218631,0.118225
1991,0.00018437,0.108521
1992,0.000205326,0.114624
1993,0.00020824,0.115417
1994,0.000169696,0.104187
1995,0.000214043,0.117004
1996,0.000209253,0.115662
1997,0.000214077,0.117004
1998,0.00017573,0.106018
1999,0.000170916,0.104553
2000,0.000216709,0.117737
2001,0.000239804,0.12384
2002,0.000331601,0.14563
2003,0.000465061,0.172485
2004,0.000462407,0.171997
2005,0.000438461,0.16748
2006,0.000458354,0.171265
2007,0.000352346,0.150146
2008,0.000269154,0.131226
2009,0.000211537,0.116272
2010,0.000167799,0.103455
2011,6.40013e-05,0.0639038
2012,8.44681e-05,0.0734253
2013,8.73416e-05,0.074646
2014,7.57733e-05,0.069519
2015,5.16144e-05,0.0574036
2016,8.45073e-05,0.0734863
2017,5.12907e-05,0.0572205
2018,9.83869e-05,0.0792847
2019,0.000217818,0.118042
2020,0.000216225,0.117615
2021,0.000219845,0.118591
2022,0.000170666,0.104492
2023,0.000185111,0.108826
2024,0.000202079,0.113708
